Source,has_feature_addition,deletions,cross_project_changes,insertions,num_file_types,is_preventive,last_mth_cro_proj_nbr,project_changes_owner,whole_changes_owner,is_refactoring,cross_project_changes_owner,description_word_count,whole_within_project_changes,is_merge,num_directory_files,within_project_changes,is_corrective,description_length,num_file_changes,project_age,is_non_functional,subject_length,within_project_changes_owner,num_dev_modified_files,avg_num_dev_modified_files,code_churn,last_mth_dep_proj_nbr,ratio_dep_chan_owner,projects_contributed_owner,is_dependent,Source_repo,reviewers,is_cross,insertions_target,deletions_target,code_churn_target,num_directory_files_target,is_corrective_target,is_refactoring_target,is_preventive_target,is_non_functional_target,has_feature_addition_target,is_merge_target,cross_project_changes_owner_target,within_project_changes_owner_target,whole_changes_owner_target,projects_contributed_owner_target,project_changes_owner_target,ratio_dep_chan_owner_target,project_age_target,last_mth_dep_proj_nbr_target,last_mth_cro_proj_nbr_target,cross_project_changes_target,within_project_changes_target,whole_within_project_changes_target,num_file_changes_target,num_file_types_target,num_dev_modified_files_target,avg_num_dev_modified_files_target,description_word_count_target,description_length_target,subject_length_target,number_target,Target_repo,Target,Source_date,Target_date,Source_author,Target_author,changed_files_overlap,cmn_dev_pctg,num_shrd_file_tkns,num_shrd_desc_tkns,dev_in_src_change_nbr,src_trgt_co_changed_nbr
687,0,1,0,9,1,0,0,53,54,0,0,6,0,0,3,0,0,77,16,5529836.0,0,22,0,3,1.0,10,0,0.0,2,0,openstack/keystone,"[3, 4]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-27 15:37:37,2025-07-04 11:04:23,8,8064,2.8461538461538463,0.0,0.35135135135135137,0.0975609756097561,0,0
688,0,68,0,140,2,0,0,0,3,0,0,17,0,0,7,0,1,148,39,419588.0,0,17,0,16,2.2857142857142856,208,0,0.0,1,0,openstack/nova,"[209, 475]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-27 15:40:01,2025-07-04 11:04:23,209,8064,1.6111111111111112,0.0,0.6206896551724138,0.0975609756097561,0,0
689,1,3,0,416,4,0,0,0,0,0,0,23,0,0,8,0,0,171,37,4671647.0,0,22,0,14,1.75,419,0,0.0,0,0,openstack/glance,"[3, 7, 1107, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-27 17:32:38,2025-07-04 11:04:23,1107,8064,1.4736842105263157,0.0,0.6785714285714286,0.0975609756097561,0,0
690,0,12,0,29,1,0,0,0,34,0,0,9,0,0,1,0,0,95,3,5537806.0,0,40,0,2,2.0,41,0,0.0,5,0,openstack/keystone,"[3, 4, 964, 1228]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-27 17:50:27,2025-07-04 11:04:23,964,8064,1.6923076923076923,0.0,0.5909090909090909,0.0975609756097561,0,0
691,0,1,0,2,1,0,0,0,34,0,0,10,0,0,1,0,1,112,9,5537806.0,0,57,0,5,5.0,3,0,0.0,5,0,openstack/keystone,"[3, 4, 964]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-27 17:50:27,2025-07-04 11:04:23,964,8064,0.0,0.0,0.0,0.0975609756097561,0,0
693,0,3,0,383,1,0,0,1,4,1,0,25,0,0,4,0,1,194,33,434239.0,0,120,0,11,2.75,386,0,0.0,2,0,openstack/nova,"[3, 209, 475, 1030, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-27 19:44:12,2025-07-04 11:04:23,209,8064,1.5294117647058822,0.0,0.6538461538461539,0.0975609756097561,0,0
694,0,11,0,22,1,0,0,54,55,0,0,14,0,0,2,0,0,129,23,5545648.0,0,74,0,6,3.0,33,0,0.0,2,0,openstack/keystone,"[3, 4]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-27 20:01:09,2025-07-04 11:04:23,8,8064,1.3529411764705883,0.0,0.7391304347826086,0.0975609756097561,0,0
695,0,13,0,91,1,1,0,14,21,0,0,43,0,0,5,0,1,311,19,4681938.0,0,61,0,5,1.0,104,0,0.0,3,0,openstack/glance,"[3, 7, 679, 706, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-27 20:24:09,2025-07-04 11:04:23,1132,8064,1.5625,0.0,0.64,0.0975609756097561,0,0
696,1,54,0,179,2,0,0,0,7,0,0,119,0,0,9,0,1,874,9,439027.0,0,42,0,7,0.7777777777777778,233,0,0.0,2,0,openstack/nova,"[642, 679, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-27 21:04:00,2025-07-04 11:04:23,679,8064,1.75,0.0,0.5714285714285714,0.0975609756097561,0,0
697,0,25,0,66,2,0,0,0,9,0,0,9,0,0,2,0,1,100,23,439069.0,0,29,0,7,3.5,91,0,0.0,1,0,openstack/nova,"[3, 191, 209, 475, 1030]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-27 21:04:42,2025-07-04 11:04:23,475,8064,1.6,0.0,0.625,0.0975609756097561,0,0
698,1,33,0,48,1,0,0,0,0,0,0,15,0,0,1,0,0,136,2,1837398.0,0,81,0,2,2.0,81,0,0.0,0,0,openstack/swift,[866],1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-27 22:01:19,2025-07-04 11:04:23,1603,8064,2.0,0.0,0.5,0.0975609756097561,0,0
699,0,13,0,121,5,0,0,55,56,0,0,21,0,0,15,0,1,181,36,5555433.0,0,126,0,5,0.3125,134,0,0.0,2,0,openstack/keystone,"[3, 4]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-27 22:44:14,2025-07-04 11:04:23,8,8064,2.3684210526315788,0.0,0.4222222222222222,0.0975609756097561,0,0
700,0,1,0,1,1,0,0,2,5,0,0,10,0,0,1,0,1,106,6,461749.0,0,33,0,4,4.0,2,0,0.0,2,0,openstack/nova,"[3, 100, 360, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 03:22:42,2025-07-04 11:04:23,100,8064,1.8461538461538463,0.0,0.5416666666666666,0.0975609756097561,0,0
701,0,1,0,1,1,0,0,1,1,0,0,8,0,0,1,0,0,89,3,1862803.0,0,34,0,2,2.0,2,0,0.0,1,0,openstack/swift,[],1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 05:04:44,2025-07-04 11:04:23,1603,8064,2.0,0.0,0.5,0.0975609756097561,0,0
702,1,33,0,48,1,0,0,2,2,0,0,37,0,0,1,0,0,254,4,1866357.0,0,40,0,2,2.0,81,0,0.0,1,0,openstack/swift,"[3, 330, 512, 866]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 06:03:58,2025-07-04 11:04:23,1603,8064,2.0,0.0,0.5,0.0975609756097561,0,0
703,0,0,0,3,1,0,0,0,0,0,0,17,0,0,1,0,1,132,1,495097.0,0,10,0,1,1.0,3,0,0.0,0,0,openstack/nova,"[3, 688, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 12:38:30,2025-07-04 11:04:23,551,8064,1.375,0.0,0.7272727272727273,0.0975609756097561,0,0
704,1,38,0,121,1,0,0,1,1,0,0,82,0,0,1,0,0,508,1,1890922.0,0,37,0,1,1.0,159,0,0.0,1,0,openstack/swift,"[3, 330, 866, 995, 1216]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 12:53:23,2025-07-04 11:04:23,866,8064,3.0,0.0,0.3333333333333333,0.0975609756097561,0,0
705,1,60,0,73,1,0,0,2,14,0,0,11,0,0,1,0,0,112,2,2395666.0,0,57,0,1,1.0,133,0,0.0,4,0,openstack/openstack-chef,"[3, 360]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 13:53:33,2025-07-04 11:04:23,360,8064,1.4375,0.0,0.6956521739130435,0.0975609756097561,0,0
706,0,16,0,341,3,1,0,0,0,1,0,30,0,0,6,0,1,220,28,500068.0,0,32,0,10,1.6666666666666667,357,0,0.0,0,0,openstack/nova,"[34, 67, 236, 360, 979, 1082, 1247, 1620]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 14:01:21,2025-07-04 11:04:23,1620,8064,1.5294117647058822,0.0,0.6538461538461539,0.0975609756097561,0,0
707,0,1,0,1,1,0,0,7,8,1,0,45,0,0,1,0,1,445,1,500206.0,0,39,0,1,1.0,2,0,0.0,2,0,openstack/nova,"[3, 706, 1030]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 14:03:39,2025-07-04 11:04:23,1247,8064,1.4736842105263157,0.0,0.6785714285714286,0.0975609756097561,0,0
708,0,1,0,1,1,0,0,8,9,0,0,49,0,0,1,0,1,339,4,500210.0,0,32,0,3,3.0,2,0,0.0,2,0,openstack/nova,"[3, 385, 706, 1132, 1247]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 14:03:43,2025-07-04 11:04:23,1247,8064,2.5555555555555554,0.0,0.391304347826087,0.0975609756097561,0,0
709,1,10,0,10,1,0,0,3,6,0,0,83,0,0,1,0,1,586,10,504483.0,0,48,0,7,7.0,20,0,0.0,2,0,openstack/nova,"[3, 67, 1030]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 15:14:56,2025-07-04 11:04:23,100,8064,2.0,0.0,0.5,0.0975609756097561,0,0
710,0,11,0,22,1,0,0,8,36,0,0,11,0,0,2,0,0,115,7,749283.0,0,60,0,1,0.5,33,0,0.0,6,0,openstack/openstack-manuals,"[3, 964]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 15:45:15,2025-07-04 11:04:23,964,8064,1.5625,0.0,0.64,0.0975609756097561,0,0
711,0,2,0,10,1,0,0,0,7,1,0,17,0,0,1,0,1,137,4,5618627.0,0,14,0,2,2.0,12,0,0.0,2,0,openstack/keystone,"[3, 4, 706, 1228]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 16:17:28,2025-07-04 11:04:23,706,8064,1.5333333333333334,0.0,0.6521739130434783,0.0975609756097561,0,0
712,0,18,0,49,1,0,0,3,3,0,0,16,0,0,2,0,1,171,2,508270.0,0,116,0,1,0.5,67,0,0.0,1,0,openstack/nova,"[3, 475, 518, 1247, 1610]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 16:18:03,2025-07-04 11:04:23,1610,8064,1.5333333333333334,0.0,0.6521739130434783,0.0975609756097561,0,0
714,0,26,0,62,1,0,0,9,37,0,0,20,0,0,3,0,0,167,5,757944.0,0,112,0,1,0.3333333333333333,88,0,0.0,6,0,openstack/openstack-manuals,"[3, 964]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 18:09:36,2025-07-04 11:04:23,964,8064,1.588235294117647,0.0,0.6296296296296297,0.0975609756097561,0,0
715,0,0,0,20420,15,0,0,10,38,0,0,6,0,0,199,0,0,81,1,758153.0,0,26,0,1,0.005,20420,0,0.0,6,0,openstack/openstack-manuals,"[3, 964]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 18:13:05,2025-07-04 11:04:23,964,8064,2.5,0.0,0.4,0.0975609756097561,0,0
716,0,12,0,47,1,0,0,0,0,0,0,14,0,0,2,0,1,133,21,517813.0,0,78,0,5,2.5,59,0,0.0,0,0,openstack/nova,"[3, 67, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 18:57:06,2025-07-04 11:04:23,1075,8064,1.5333333333333334,0.0,0.6521739130434783,0.0975609756097561,0,0
717,0,4,0,4,1,1,0,2,2,1,0,22,0,0,1,0,1,186,3,518652.0,0,30,0,2,2.0,8,0,0.0,1,0,openstack/nova,"[3, 67, 679, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 19:11:05,2025-07-04 11:04:23,1030,8064,1.6923076923076923,0.0,0.5909090909090909,0.0975609756097561,0,0
718,0,14,0,13,5,0,0,55,55,0,0,10,0,0,6,0,0,103,21,5631347.0,0,48,0,8,1.0,27,0,0.0,1,0,openstack/keystone,"[3, 4, 1228]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 19:49:28,2025-07-04 11:04:23,4,8064,1.9444444444444444,0.0,0.5142857142857142,0.0975609756097561,0,0
719,0,33,0,72,4,0,0,56,57,0,0,24,0,0,10,0,0,201,43,5634599.0,0,146,0,10,1.0,105,0,0.0,2,0,openstack/keystone,"[3, 4, 8, 100, 706, 1228]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 20:43:40,2025-07-04 11:04:23,8,8064,1.25,0.0,0.8,0.0975609756097561,0,0
720,0,0,0,1,1,0,0,56,56,0,0,10,0,0,1,0,0,121,5,5634976.0,0,66,0,3,3.0,1,0,0.0,1,0,openstack/keystone,"[3, 4]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 20:49:57,2025-07-04 11:04:23,4,8064,1.6923076923076923,0.0,0.5909090909090909,0.0975609756097561,0,0
721,1,161,0,188,1,0,0,15,22,0,0,31,0,0,3,0,0,257,21,4770068.0,0,52,0,8,2.6666666666666665,349,0,0.0,3,0,openstack/glance,"[3, 7, 706, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 20:52:59,2025-07-04 11:04:23,1132,8064,1.8571428571428572,0.0,0.5384615384615384,0.0975609756097561,0,0
722,0,0,0,1,1,0,0,57,57,0,0,4,0,0,1,0,0,72,6,5636703.0,1,17,0,3,3.0,1,0,0.0,1,0,openstack/keystone,"[3, 4]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 21:18:44,2025-07-04 11:04:23,4,8064,1.6923076923076923,0.0,0.5909090909090909,0.0975609756097561,0,0
723,0,15,0,15,1,0,0,57,58,0,0,9,0,0,3,0,0,94,18,5637237.0,0,39,0,3,1.0,30,0,0.0,2,0,openstack/keystone,"[3, 4, 1228]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 21:27:38,2025-07-04 11:04:23,8,8064,2.8461538461538463,0.0,0.35135135135135137,0.0975609756097561,0,0
724,1,15,0,13,1,0,0,3,3,0,0,40,0,0,2,0,1,326,22,529341.0,0,44,0,9,4.5,28,0,0.0,1,0,openstack/nova,"[3, 100, 642, 688, 1030]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 22:09:14,2025-07-04 11:04:23,1030,8064,1.5333333333333334,0.0,0.6521739130434783,0.0975609756097561,0,0
655,1,516,0,14531,16,1,0,4,4,1,0,64,0,1,92,0,1,520,5,1059240.0,1,43,0,2,0.0165289256198347,15047,0,0.0,1,0,openstack/neutron,"[3, 233]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-28 23:04:01,2025-07-04 11:04:23,233,8064,2.05,0.0,0.4878048780487805,0.0975609756097561,0,0
725,0,15,0,25,1,0,0,58,59,0,0,21,0,0,5,0,0,165,54,5667937.0,0,110,0,9,1.8,40,0,0.0,2,0,openstack/keystone,"[3, 4, 1228]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-29 05:59:18,2025-07-04 11:04:23,8,8064,1.4705882352941178,0.0,0.68,0.0975609756097561,0,0
726,0,21,0,24,2,0,0,0,0,0,0,24,0,0,2,0,1,195,26,570958.0,0,25,0,11,5.5,45,0,0.0,0,0,openstack/nova,"[3, 67, 979, 1132, 1631]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-29 09:42:51,2025-07-04 11:04:23,1631,8064,1.5,0.0,0.6666666666666666,0.0975609756097561,0,0
727,0,3,0,3,1,0,0,0,1,1,0,14,0,0,1,0,0,123,1,2479349.0,0,68,0,1,1.0,6,0,0.0,1,0,openstack/openstack-chef,"[3, 360]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-29 13:08:16,2025-07-04 11:04:23,961,8064,1.5333333333333334,0.0,0.6521739130434783,0.0975609756097561,0,0
728,0,1,0,21,1,0,0,0,0,0,0,33,0,0,1,0,1,268,19,587220.0,0,58,0,6,6.0,22,0,0.0,0,0,openstack/nova,"[24, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-29 14:13:53,2025-07-04 11:04:23,24,8064,1.6923076923076923,0.0,0.5909090909090909,0.0975609756097561,0,0
729,0,1,0,1,1,0,0,1,1,0,0,13,0,0,1,0,1,127,20,587832.0,0,26,0,6,6.0,2,0,0.0,1,0,openstack/nova,"[3, 236, 475, 706, 1030, 1132, 1534]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-29 14:24:05,2025-07-04 11:04:23,24,8064,1.6923076923076923,0.0,0.5909090909090909,0.0975609756097561,0,0
730,0,711,0,792,2,0,0,16,23,1,0,34,0,0,10,0,0,248,29,4834773.0,0,36,0,10,1.0,1503,0,0.0,3,0,openstack/glance,"[3, 7, 679, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-29 14:51:24,2025-07-04 11:04:23,1132,8064,1.588235294117647,0.0,0.6296296296296297,0.0975609756097561,0,0
731,0,10,0,1,1,0,0,11,39,0,0,13,0,0,1,0,1,104,3,832808.0,0,49,0,1,1.0,11,0,0.0,6,0,openstack/openstack-manuals,"[3, 964]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-29 14:57:20,2025-07-04 11:04:23,964,8064,3.8333333333333335,0.0,0.2608695652173913,0.0975609756097561,0,0
732,0,4,0,9,1,0,0,9,10,1,0,22,0,0,1,0,0,190,1,591485.0,0,45,0,1,1.0,13,0,0.0,2,0,openstack/nova,"[2, 3, 385, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-29 15:24:58,2025-07-04 11:04:23,1247,8064,1.8333333333333333,0.0,0.5454545454545454,0.0975609756097561,0,0
733,0,1,0,2,1,0,0,10,11,0,0,21,0,0,1,0,0,196,2,591489.0,0,56,0,1,1.0,3,0,0.0,2,0,openstack/nova,"[2, 3, 385, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-29 15:25:02,2025-07-04 11:04:23,1247,8064,1.8333333333333333,0.0,0.5454545454545454,0.0975609756097561,0,0
734,0,1,0,1,1,1,0,11,12,0,0,73,0,0,1,0,1,557,3,591490.0,0,58,0,1,1.0,2,0,0.0,2,0,openstack/nova,"[2, 3, 209, 385, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-29 15:25:03,2025-07-04 11:04:23,1247,8064,1.8333333333333333,0.0,0.5454545454545454,0.0975609756097561,0,0
735,0,1,0,1,1,0,0,12,13,1,0,14,0,0,1,0,0,146,5,591491.0,0,50,0,3,3.0,2,0,0.0,2,0,openstack/nova,"[2, 3, 360, 385]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-29 15:25:04,2025-07-04 11:04:23,1247,8064,2.5555555555555554,0.0,0.391304347826087,0.0975609756097561,0,0
736,1,20,0,53,1,0,0,13,14,1,0,22,0,0,1,0,0,175,4,591492.0,0,50,0,1,1.0,73,0,0.0,2,0,openstack/nova,"[2, 3, 360, 385, 1030]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-29 15:25:05,2025-07-04 11:04:23,1247,8064,1.8333333333333333,0.0,0.5454545454545454,0.0975609756097561,0,0
737,0,1,0,13,2,0,0,14,15,0,0,85,0,0,2,0,0,622,10,591494.0,0,57,0,3,1.5,14,0,0.0,2,0,openstack/nova,"[3, 112, 360, 385, 688, 1247]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-29 15:25:07,2025-07-04 11:04:23,1247,8064,1.7857142857142858,0.0,0.56,0.0975609756097561,0,0
738,0,1,0,1,1,0,0,0,2,1,0,14,0,0,1,0,1,133,9,5702625.0,0,51,0,5,5.0,2,0,0.0,1,0,openstack/keystone,"[3, 4, 1228]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-29 15:37:26,2025-07-04 11:04:23,866,8064,1.2777777777777777,0.0,0.782608695652174,0.0975609756097561,0,0
739,0,13,0,21,1,0,0,1,1,0,0,29,0,0,2,0,0,188,5,604058.0,0,133,0,4,2.0,34,0,0.0,1,0,openstack/nova,"[3, 961, 998, 1030, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-29 18:54:31,2025-07-04 11:04:23,998,8064,1.7857142857142858,0.0,0.56,0.0975609756097561,0,0
740,0,8,0,26,1,0,0,0,0,0,0,7,0,0,1,0,0,84,4,5715631.0,1,29,0,3,3.0,34,0,0.0,0,0,openstack/keystone,"[4, 6, 964, 1228]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-29 19:14:12,2025-07-04 11:04:23,6,8064,1.6923076923076923,0.0,0.5909090909090909,0.0975609756097561,0,0
741,0,1,0,1,1,0,0,1,1,1,0,8,0,0,1,0,1,79,5,5716460.0,0,24,0,3,3.0,2,0,0.0,1,0,openstack/keystone,"[3, 4, 964]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-29 19:28:01,2025-07-04 11:04:23,6,8064,1.6923076923076923,0.0,0.5909090909090909,0.0975609756097561,0,0
742,0,1,0,1,1,1,0,4,8,1,0,21,0,0,1,0,1,168,7,607756.0,0,94,0,4,4.0,2,0,0.0,3,0,openstack/nova,"[3, 1030, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-09-29 19:56:09,2025-07-04 11:04:23,706,8064,2.5555555555555554,0.0,0.391304347826087,0.0975609756097561,0,0
